id,test_1,test_2,test_3,test_4,test_5,test_6,test_7,test_8,test_9
15,123.29608114323723,106.1715975601564,109.90243984737901,141.97525331604885,124.23266975915698,86.98514555125716,57.55511776675316,-69.48356534808124,-56.9521384898877
16,131.4677839070791,117.91402564675566,122.0961625441038,157.91883313496956,138.99137971280533,97.88727558168728,66.1311140015964,-79.95760445798017,-66.65253558995782
17,107.72447887165498,92.79489788741084,100.82108345789177,132.4734023899333,117.1810870322366,82.67452221373172,55.07030841044366,-67.45395709810342,-55.68227707579584
18,96.81235651627088,86.33353590530528,89.7077005761961,116.36829606701262,102.01005079599139,71.81541432502988,49.00612456298394,-62.24386733662905,-50.950971522787796
19,125.30294232461988,108.1649062629413,113.23310159973708,148.5062728865326,132.64422896309432,92.99212765072726,65.33280592309563,-79.30935298732055,-65.15191329575184
20,104.82640380976882,91.98484062565572,96.06223460495382,125.0086925382857,111.12971111903677,78.09782201224918,51.843018563940454,-62.689135074634585,-53.98451539094897
21,98.07852822126966,85.07856778660654,89.03251560562887,115.63449595871364,101.906153407284,71.36336103085277,48.59655939434895,-59.53142095036338,-48.90938179966119
22,100.87865126766155,89.83478616857101,94.65910055033308,123.33470359706469,110.92860558205085,77.98876711261241,52.01042473366626,-66.21773359016078,-55.751851241178564
23,123.24042092392678,106.08556556800337,110.54467865793352,144.86888164566642,127.67846328004941,89.44416624680471,59.97181037049019,-73.0694892034389,-61.22762347189935
24,113.87017566648765,98.96447700789611,102.57361457428144,132.55903456271994,117.03484650271317,82.22098903068796,54.51151824374867,-65.9217957153166,-54.978110240177315
25,87.22848106320481,77.01263257292881,80.74569787994753,113.53647959024073,100.51429454638554,71.60061093250539,47.59587209497863,-58.099521832201546,-50.002691655026204
26,101.68848539799754,87.53425010059644,90.78516856745438,117.9711164706182,103.2369625562603,72.45710292162121,48.7087473961507,-59.53846659268685,-48.85154307260128
27,67.84507336160394,76.61500454446447,81.88375104227373,116.5776989069921,102.67984971443444,76.73964279927472,54.541628013182525,-75.44057552013788,-65.66341073625922
28,130.02808252917922,115.81904866216047,121.69942909869285,157.28335321038907,138.06814205616087,97.92248900836636,66.29129769661157,-80.94348676700059,-66.52387960747691
29,111.40881942706056,101.51200526705453,105.54335949634117,137.5759749015009,126.28426935738113,88.54182793309317,59.35057741801085,-72.827279980597865,-60.34305218606115
30,90.78726172332252,88.97869541082837,95.30615492798096,124.17709126472892,111.91766262316662,78.49997053773032,52.64359294405743,-64.89284030721906,-54.30191853738777
31,93.85974025489898,80.8197966523277,83.95514371797731,108.51240073202877,95.14322525822945,66.60523045122578,44.07121218119973,-53.229671512188176,-43.715084870682176
32,119.48510709702991,106.62286676498526,110.95238446754855,144.08700023630652,127.05008024689697,89.81023701764762,60.06071773118111,-73.06736850135279,-60.406835512986305
33,125.410828043281,107.9345999439303,115.51757556593051,149.31667887756768,133.49156928093032,94.37486351348558,62.896748994961705,-77.70849630212282,-64.1002032913603
34,120.15040023510167,104.48723559113336,108.13245189418522,146.8817568218669,134.60204597805907,94.37395670805813,64.39208557257335,-81.57160639482062,-66.80625700899013
35,113.62520124464723,99.65299360899391,104.02449055037354,134.8361727344518,118.78881336608337,83.66352284565636,55.36569309793825,-67.30606415688166,-55.69601914560745
36,116.26424236444147,105.18442063143274,109.0472579919643,141.28188530495117,123.8868404082186,87.39944789936546,58.601366379995575,-73.11342796713714,-60.93709821103659
37,77.28731109985097,69.23545588460321,73.71422683191324,97.63243373018811,85.45589662708403,60.18846045635245,41.79937790084037,-50.48637576828836,-46.783879732779816
38,105.18122419603733,90.43051752998466,93.95447832584237,123.53551129497747,108.19208208420824,76.11083722196278,50.48386706997963,-61.39133846679964,-50.39275392303639
39,133.2489108804851,115.58798623391445,120.79787625464479,159.5312707988777,145.01616167982533,102.01986242639033,68.50472147289828,-82.8550279063961,-68.0629775116025
40,77.03546647556337,66.27935735401282,68.57998448589717,88.61179832185822,77.58229087651188,54.36933917024946,35.97689949020971,-43.40813779421279,-35.577713987207105
41,126.30714300128527,110.98100286789983,116.63366552449133,154.7651774746399,135.78574466497068,95.45385517564213,65.29098345498731,-80.88558727536059,-68.09137849411013
42,103.11202954410125,89.05783924509299,93.08817924751423,123.68271148447509,110.90274420292037,77.67856238246065,51.8138763973549,-62.564815531543665,-52.36944086404992
43,121.6317303958203,106.48956481332243,110.8354493725049,143.71778891935344,126.04209587392913,88.31781152052383,59.02960158310573,-71.33089637161923,-58.571301007781535
44,84.81543736612446,77.37112120221904,80.07795200962354,106.61896985632198,97.78164376591478,69.47920683723751,46.84182333399597,-57.52591693028276,-49.070886898692
45,143.59211541088135,127.27842874408411,132.29644397376782,171.45541411833761,151.24959303146218,106.00593137594625,70.23033521589859,-85.23387674170598,-69.93048134023064
46,47.945591290257916,41.94493464052306,43.98313683570173,68.49808269151164,60.47640776730987,44.55611249779051,29.62444552157881,-36.6294623573623,-34.02473826450168
47,153.49133013089377,133.36776188216754,139.3335941696339,181.72013479290894,161.4888771336611,113.89312559959232,75.36273275081773,-93.02540452207852,-79.56092539691778
48,139.50969390148228,120.64308051163599,124.87966870043782,161.76292038422775,142.1195424139569,99.9598088564472,66.14589210356189,-80.53272004737521,-65.94163514349393
49,96.01144508103755,83.96502702915517,87.68446638952227,117.41490126841308,109.592267980027,78.02234731199609,56.23055315071629,-68.13322216651032,-56.168990187210454
50,71.10918720330298,63.26611571660587,65.62657595266366,86.0046457673046,75.68103213952347,54.32550062169512,36.67421128509524,-44.45305481357765,-36.57064779616323
51,137.07119426921753,119.81923195818078,125.16852285137018,163.23511201796072,145.54278342242102,102.42606540247701,68.81096089113966,-83.99090502664906,-69.79134650725761
52,83.14061469169918,73.59118616978061,92.12090195797579,121.77628378766663,119.41419679061235,89.5846820614332,61.408044936535376,-84.43645561257382,-71.7793014161885
53,110.92098210468252,96.92078008550887,100.7116230674798,130.6338074866706,115.29999204152467,81.33946706522356,53.94601421353048,-65.74718093839614,-54.44478382832659
54,104.588862384824,93.74684176670002,97.91716032185639,127.17179682641668,113.53506025796862,81.78756719756097,55.00492624213421,-69.10982156076427,-56.71759006242778
55,91.10842073623094,81.41844473507291,85.21011807411168,111.18246175509191,97.66356496802719,69.32975856552919,46.07674022320835,-56.59932767042562,-47.129300894401545
56,126.42165262813035,112.73856007469544,116.86776895871651,154.07762484011045,137.3451820465553,101.80143988760356,71.560143044211,-93.46904185215337,-76.84126989470363
57,53.773174117408914,48.45506448789916,51.46806964870684,66.98687160714731,60.464276362645236,42.36042765503538,28.181994791501925,-35.2552153912779,-28.997227295959437
58,88.03861879290187,75.9032629958552,78.6286215663453,101.57292779883812,90.14461388488881,63.52628166755567,42.13244854015271,-51.121002625012395,-42.60305086163164
59,82.43145147634843,80.56060112702617,85.53811405737719,111.43044899095918,102.59647748510501,72.65696082543252,48.44695256287765,-58.73500686119408,-48.23285908046135
60,79.34645208021189,71.92556600383584,82.73593693699698,112.48545552600315,107.04355684360155,77.12788900976976,52.306699563315235,-64.13114112509672,-58.830916729440396
61,102.67187975245893,90.09763567595648,94.34257227098395,126.3940140426639,110.77782224447664,77.62746676206993,51.952813691503195,-62.776037065914835,-51.428378390134725
62,137.08467248803828,122.01294415475104,126.89741270923766,165.1456940466225,149.4406991555792,112.35165812091371,74.39519051278391,-92.1251419169685,-76.11149045320894
63,56.10145509519982,62.64810609498721,67.63586232118482,92.39719994230623,84.14419613172569,59.735296523825966,41.06745316613786,-57.12729081620112,-48.41490847821361
64,82.50287066721049,79.85506997931786,87.21052590544814,112.67495164574565,100.14745820101179,70.31445003954988,49.53990901564061,-60.66703746402113,-54.40294581494774
65,103.37900044822361,91.18552706966774,94.85173193660297,124.44112658833006,111.00103102791903,79.38983651209782,52.5711262867898,-66.28370394198397,-55.990997706505965
66,111.88815134689277,96.76603980501716,100.14408918249961,129.6927036754242,113.71565952786466,79.83782538769518,52.80993568239243,-64.0750548521733,-52.51788598556565
67,76.61747394334799,67.06206009559067,69.55584979755788,91.06945407289065,80.53624790049433,56.51728123577513,37.512661170388,-45.418162423862995,-37.57885757221418
68,109.7451735660862,99.45902611713016,103.23901294179281,134.43748372596082,117.63155795007134,82.59423382774781,54.74746222435088,-66.30463456366725,-56.197670433227366
69,111.07678009410198,96.85447830932362,101.00980286259997,135.47692651115256,119.38682658908863,83.6156176515561,56.70918064986461,-69.1169400159623,-58.449722571650234
70,119.91411494816492,108.70467327945708,112.72132881442063,147.65860365645926,129.4316772355221,92.26166499038398,61.556570989124644,-74.851883822902,-62.553086456238425
71,110.98632364438099,96.24178858430557,99.72065050194169,128.85388101588356,112.76037065909027,79.16938526094414,52.53613545323987,-63.387609461708166,-52.34063863329681
72,136.01949337678246,116.96233268567596,121.08578268471807,156.69289743960832,137.10423996780327,96.11807315892234,63.599350400114396,-77.00061626387573,-63.15932853427367
73,81.94181720491002,72.36185701356723,77.56877569328446,110.06870036258707,98.97337979416233,70.96506546690681,49.62988455986855,-62.439747228087064,-51.720549428065844
74,65.19610237244858,57.05148992904967,66.3094032498193,100.01350133519867,90.85879698908268,64.99029461288742,44.383396426382504,-54.75456987953319,-48.27658436659245
75,120.0439210593461,108.22679892624025,115.19833190946436,149.06865781855535,134.8546647062308,102.80481106750914,68.31707841535285,-86.75576085929934,-71.31148590924684
76,49.192974887500746,56.16405800086329,60.96387034779192,81.63940169859684,73.27307900034096,55.9571124956387,39.449823317301416,-48.29149868885131,-45.86591777343547
77,105.37276783562213,91.2424451342423,94.51315115647671,122.57896907420503,107.45769539175886,75.22952437990487,49.78945391261181,-60.129699153800175,-49.411512328267435
78,94.77330439657976,81.6765690138934,84.6062126728461,109.33774244918762,95.80872362367461,67.12224523207088,44.49649766811709,-53.77107206099409,-44.01070494817826
79,113.72514236935739,99.54266862952875,104.00202122532208,134.71102994081937,118.06200739651311,84.24709035989277,56.07525046254286,-68.5349649041806,-56.83573829632092
80,92.59359476256965,80.54955431478439,83.78122448244214,109.2020101662437,97.78337043816947,68.60588690090043,45.431628401621936,-55.25266476796106,-48.046173093077265
81,104.9893961776286,106.83808839586692,111.75649304913284,145.6607355155546,127.92230541205355,92.52542200169307,61.34012940365442,-75.15843430780569,-63.65336949359349
82,144.66237958774096,124.43818294498274,128.99525226596833,166.6541533862462,145.84560096368716,102.10179524256782,67.57837437879652,-81.56415673063181,-66.7507459981856
83,109.59306299124943,94.87013605223511,99.54633817680082,129.20316517843693,113.04738775129985,79.19510139842124,52.905589119909806,-64.04323386738663,-52.7672769479156
84,92.87249266130776,83.87705199565596,98.49763003479103,139.70694762713347,125.73591113092317,88.08921590037146,61.32727188203292,-79.87399850646854,-72.60938833736729
85,85.420180100989,75.83827610025625,78.78220870897603,105.51933916673391,92.44983988163044,68.27799209261515,45.71749226366698,-57.9347796744714,-47.5771096635877
86,91.22020129268256,80.35103847238707,83.30264772111147,107.88801992120457,94.43555581367461,66.65164589486565,44.234225623040196,-53.44162709642841,-44.62472430508
87,22.95206174563817,20.38576156795708,22.23913803397329,29.5597855566513,34.08360610363467,34.0617507824144,24.436787341875025,-30.90442336104212,-26.79432467673765
88,93.99821367478597,80.92889854286022,83.81767675959638,109.05412329029122,95.4780388851283,67.80928295862753,45.0273383488644,-55.032811303093524,-46.06549899089572
89,84.14821214518453,73.18628502910111,76.21434636751047,98.67060958539759,87.23593196646546,61.09037242271487,40.59996482108843,-49.83735700538621,-40.840592976603205
90,96.96922237009052,90.5894079997218,96.02058692987431,132.02321362338034,125.52762475425911,89.15352633293763,59.80503523815595,-74.04552835038814,-61.523271402303976
91,93.84767525658056,81.86391309458043,85.042664904239,109.98517028915707,96.9282997281778,67.87207748336702,45.29885121648462,-54.71075499673628,-45.8172304525808
92,123.0448596674455,106.50043767244088,110.40434312039321,142.7315447848673,125.00586287563453,87.55489919448623,57.96312952519037,-69.94872333823969,-57.799088595639184
93,109.5258646178364,95.00738912206896,100.21633313029075,129.50721891135484,113.50489160749086,79.66004675678995,52.823761641813235,-64.00729118947977,-52.40542692851135
94,128.96514087005895,113.04050023269757,117.41080948470203,153.75116258598698,135.28403492434123,96.00497560464007,64.2603364863466,-78.6006899951694,-64.40569115134461
95,95.42979979657986,86.61866647083482,98.585195543779,136.66693982994607,121.42959495560265,85.4979538862763,62.180486895318985,-78.42006106593907,-67.2903580298381
96,139.78094743928338,121.80960934804942,127.21661633338061,167.73055468922277,147.62209367027359,103.41587339085196,68.74368908270672,-83.38200068887852,-68.36428969412636
97,105.53983147074105,96.97871251759733,101.57874088577952,138.5804320642483,121.66454679085027,86.21585582435262,57.082090352122684,-69.28612686080415,-56.927608721613254
98,105.04998625077556,91.3458282410663,95.94259939149545,124.09435667536917,112.55305880872112,78.88184589170704,53.165367671226015,-65.6580531234429,-55.25317827110903
99,79.51569418643325,69.5089506786471,80.26097488613021,105.34819441872902,93.44320049913162,67.32075365079187,45.13215883196718,-55.153695899443285,-45.6730991589243
100,168.98660952612013,145.7873737989071,151.5217162809975,196.97294806756514,172.87524658383225,121.30630205046296,80.3892228087255,-97.14001869984403,-79.65476262426557
101,116.20576756172086,99.93716416480434,104.56322882291643,135.291979622882,119.27872315662184,83.58082543243694,55.34794711131077,-66.86475898968689,-54.89491717788553
102,100.13457666829426,86.0917869754549,89.09971402562769,115.12714691782122,100.77346999022863,70.54429186104966,46.688184960442634,-56.338455303761016,-46.14589351268704
103,43.03496714572241,66.6027913011249,69.2284815110709,91.82769575258908,92.30691973479468,67.18206555340646,45.439129034731096,-61.73994080319302,-53.600762909811536
104,83.91559038937261,72.15634641776091,74.99380648774147,97.0388219755237,85.09405464040982,59.58243124315746,39.45161383477296,-47.72058424347545,-39.22211594426187
105,84.20418894587937,72.63412728123376,75.16041110185552,97.33187533551614,85.3249337888703,60.99331305956886,40.74572299125651,-49.543380434183845,-41.22132395576167
106,112.95220830122268,107.38360602603613,111.36158084228323,144.04724511560624,126.63904873720065,89.22818691457898,59.352276290088376,-74.3938003667534,-61.070513719225374
107,70.92971690556142,67.49838002120936,71.99954862814252,94.37885172854932,82.71042846635932,59.4567242616718,39.71404401039658,-48.775030490867294,-40.18488326348963
108,77.10466233291865,67.15908344731953,69.49688969207531,90.75874890258788,79.64932134355438,55.838951039041476,36.94339357216291,-44.74214386423006,-36.77700533472969
109,109.28269299014066,94.31025884381754,98.2679886126345,127.02183484657257,111.64054650948015,78.1664552413752,51.92351414364571,-62.74720855091539,-51.76548263467736
110,72.99555032158267,67.73732055415834,71.22699583078334,92.46380977872134,82.96350302383543,58.1637563882702,39.11071887944734,-47.87863125018504,-45.258940979580196
111,105.12604006120007,92.21969379450387,96.77119247073378,132.42040688490604,116.96406398647814,82.01739046260464,54.36165298581233,-67.9444893642037,-58.04909818406027
112,101.10225473255818,89.7471087270927,96.70352396594915,130.3824900901189,114.61577142028429,83.43992347292982,56.75695671676512,-70.6158063078703,-60.43832077039187
113,119.4764777764761,103.93279604172103,107.68821553945037,139.15781690995362,121.97430521323273,85.86235041025623,56.853116643077925,-68.64373390991855,-56.67569469173964
114,121.63708322107946,108.43929482714084,114.78488545961295,148.82522240253581,130.45523120229265,92.49325208934673,61.44285749932919,-74.8165901853209,-62.674194243651336
115,71.94245964722447,62.481250213684504,65.08662219972267,86.58255489285983,76.1545583707178,53.691279454172225,35.537995553703134,-43.584400948609506,-35.73514726702975
116,105.6911548672399,99.57785578279437,103.60379834637578,141.8813031382111,125.30706173881492,87.87692530019858,60.11278463815522,-78.27229703845647,-65.99352591563168
117,115.19723495104347,99.21916292145174,103.36889439586702,135.48762124201323,118.79358304442368,83.48666297907711,55.24903714960791,-66.68333833179095,-55.066453845308175
118,131.9886063644506,114.1964155600584,120.90461352187025,159.8340928185717,140.62272265327246,99.326037487377,67.06800068968016,-81.01279617652997,-67.5613462044488
119,112.0273678935539,97.14683510082129,100.97142467921127,132.59689688359867,117.36965249267938,83.1407828853767,56.11157085883028,-68.29305240637584,-58.152447222453375
120,99.46036982940205,86.01972163083202,89.68933232122657,116.13854625306666,102.30253734753654,73.08195322553712,48.62031177820861,-60.29422462701656,-50.6803083900132
121,115.2574792306496,105.24561174143608,109.85183515155187,143.460574269867,126.74941947366403,88.81018919378371,59.206823910448136,-75.5406892045084,-62.678380372172626
122,148.132167156255,127.5684606431341,132.64227895810717,172.5591524360781,155.2695346921936,108.93473219950704,72.16222574173344,-88.46139969268668,-72.75412493836869
123,124.35458203481818,106.91173929036425,112.11280696024043,150.58590525458425,131.88447113740554,92.6376896116824,62.428054249438134,-75.50132653955289,-65.15082726582882
124,81.06008514378001,78.81124822441964,91.52853036460546,121.86598930473014,108.95216389339912,76.84965471540461,51.169335853508564,-61.95103155613089,-57.070640810695515
125,154.9505093835798,133.2505799268504,137.8841548564008,178.20358500388397,155.98220126531322,109.2015166604029,72.27112418227343,-87.25635900276814,-71.40913429230262
126,95.22990260720576,84.24644635175102,90.38689880486972,126.87653247023249,116.52859658148913,82.73764168614294,58.2133778752092,-71.89758778697542,-59.118565500057755
127,83.00716938286186,85.82233443154065,88.85695098558136,116.80899725056771,103.25266478078736,72.3182586384575,49.12985529074892,-64.51468346516876,-55.92502621447624
128,125.10483067317628,110.75808726757691,119.95390771640523,159.4604837183896,148.6651114113129,105.5546754700969,69.84954194797585,-84.61312372756544,-69.26941824188965
129,111.75333985238103,98.13819216674624,102.10674299620831,135.67133963360504,119.2721595976599,84.8971174605222,56.30338726452222,-69.5161008501844,-56.942975151956404
130,124.94144319686367,108.49521942308589,113.3792644966406,146.7701109092177,128.90535191240272,90.84080669630472,60.2854562728569,-73.13875016675053,-61.1702513400696
131,102.42748581767032,97.27535847195917,105.83811126555192,136.89522219680353,123.25917357603348,86.4353479006565,57.77970308926261,-69.7706432016207,-58.289210391448286
132,17.65938785080239,22.446327183704103,27.311857596221778,36.090305483257964,59.29385094126709,42.53976450355041,28.90326614758701,-39.86653017350516,-51.93243744685351
133,110.73701775148125,95.45306006325242,98.96911658437325,128.27857953540337,112.41503982789328,78.92958976636311,52.23321233615771,-63.03719306196528,-51.6148651408296
134,139.6084054556553,122.37358841244628,127.03698380415386,165.10061497665214,144.78713992752918,102.19158895423331,68.12302448603057,-83.22317028353434,-69.06256711150519
135,157.78481369769827,135.6701688645859,140.44070800166483,181.54305819091493,158.84382317445332,111.21767899622212,73.57864415948924,-88.77873506075737,-72.6705248254948
136,109.15485590995578,94.0268591100294,97.45619530775986,126.08772755992545,110.73438078317405,77.74830154895844,52.465555557662384,-63.61442400977753,-54.05947521243766
137,72.81658307458117,63.902670097771846,66.1394584800968,86.61118720939518,75.80518119424454,53.11601615203917,35.528628946297424,-42.920828426159154,-35.50578043338766
138,92.65292063655642,80.09174556002746,90.96362798166652,118.53457929004843,104.13370345868834,73.49926097824098,49.07601899280318,-59.495945611456534,-50.14010519578441
139,93.05149087907006,81.34335246112502,84.5876157111837,110.02466362282844,96.98986826632816,68.25015965148616,45.21895127161936,-54.68435046970655,-45.225315810855584
140,144.85736861810506,124.57560186290767,129.03108683939647,166.7174220828994,145.88656015096188,102.36314270005741,67.71034436436835,-81.71948025013386,-66.9497079880195
141,115.00349690316665,101.47733654487168,109.0747221614106,141.930405458456,127.33824422749659,90.50113142515765,60.037212158040354,-72.48886316671889,-60.445052011151176
142,93.56655671680603,83.22874076740334,88.79518811350447,123.1918702433003,114.48763937288756,80.47561644087551,53.35077466314944,-64.76536892394823,-53.79425821504178
143,85.84734933080378,75.82349918980873,86.31015700656293,116.12133077278816,103.036762578368,73.67601784805018,49.01352910894592,-62.332877543747,-54.127792723456295
144,70.94356583625881,61.806578748395545,64.36558133227186,84.05080714606264,74.16985006648378,51.99362331429095,34.39770940333061,-41.74366834307792,-34.23224704841876
145,123.0044085305861,105.92866142792562,109.82187557923721,141.9003749935269,124.37768668738016,87.25441274834411,57.721419181207615,-69.79275162116504,-57.36171437346366
146,115.38048020094024,99.19466948490876,102.79128003652454,134.5832069496852,118.07918012072442,82.80241305232259,54.82081313414575,-66.43822099018136,-54.93492896050872
147,120.56766877981173,104.2407847337231,110.24923535687269,144.45022001380391,126.93779952430236,89.06913457887342,58.944980968679495,-71.30928672328672,-59.142104919712196
148,107.56638230827811,93.60507959000893,101.00616914741364,130.70899689835113,115.17683935792377,82.1874113871638,54.88693496698343,-66.3792402661158,-55.24220807866852
149,105.18008083816048,93.13953166974696,97.0867445267602,132.00629344442422,123.19138014171193,86.52515985654527,59.643749506705795,-72.79390223914682,-65.33138566867936
150,114.87044014605384,98.91830778631507,102.40477353616117,132.42159763145838,115.92273347515747,81.16928520113731,53.69770548582053,-64.79398214138115,-53.03334073055736
151,112.02055210397837,96.37473013703865,99.73602359052964,128.85094769639784,112.74014717496209,78.93116581788568,52.237928647605024,-63.046495697712345,-51.63297448898367
152,97.17807407211187,84.91180893858964,88.4020374875789,122.12585987928068,109.88062668212459,79.97276705734691,53.66673961859335,-77.85785197710773,-66.49850097791413
153,78.04127280294388,67.49592200593297,70.06424265614459,91.37887066996339,80.11620525125224,56.19756307689915,37.576074686224935,-45.34745617928356,-37.47447271488626
154,114.11725517047215,102.42432866035034,108.48435500890965,140.67812800052764,124.23133593004907,87.38134356272026,58.13689965803059,-70.73968284636193,-59.48943331104688
155,71.29103407656412,64.98358588352286,68.48049608126652,90.06396067386484,80.01232238697877,58.796263077928764,39.38014937246612,-48.26317664231394,-39.53766692856625
156,94.67007803912092,84.22232617432975,90.30235025527865,120.15097892253267,107.23820146824788,77.72379007090133,52.410303661205816,-63.8946640899501,-59.97857017959651
157,110.99183672299236,97.27560435252421,105.42229472829547,137.1675553975875,120.0675296971613,86.43849438501945,57.49057644569585,-69.6115111416103,-57.722494561218475
158,116.13714772698293,100.90726438223368,108.58357627893686,141.58159460321286,124.71124091057438,87.93918991301803,59.05639077027119,-73.06217812018635,-61.134424696416666
159,55.38360322066533,48.83390532857041,52.66527300102018,69.97533430669525,61.24160751150965,44.3020743221597,29.39869609292147,-37.24729603855833,-30.529250755441296
160,90.15970943977463,80.94368209979507,88.99573284802783,119.22257616803356,110.13508145064996,77.38471681714529,51.76248189595561,-63.29337178492428,-52.6351430779243
161,78.50493634362212,67.95509988574169,70.42419356467154,90.97665259963917,79.6568315051903,55.95966372053561,37.30400114804517,-45.71191259035603,-37.79451446897551
162,112.21762499400305,96.44942661610379,99.79671333961906,128.91060731327656,112.79039418117782,78.95599242112841,52.22657345807086,-63.01512797011645,-51.569778356287685
163,105.05703197908167,90.5461202167499,94.37104679503345,125.88823885404271,110.19579002426738,77.37341555422725,51.40402782465476,-62.874605399145956,-51.58391191211153
164,109.90384449233272,95.41973208318153,105.2679157450593,136.1310465127366,123.93586452434968,87.45145986931699,59.78095156159964,-72.97229935873881,-65.62988308999473
165,136.3684842024686,117.32200226034985,124.80491565044603,161.40945728408357,141.80983979445753,99.48161019437526,66.0866735426174,-79.76646142560502,-67.67025708329743
166,107.09969068832487,92.81974499323489,96.21772381898661,124.4783119293963,109.71085128772442,77.35910908242282,51.187127789061286,-61.991762601929665,-51.32840225274596
167,75.20219196044832,64.8740837399992,68.66816451177259,90.19898942671459,79.5012187559298,56.257035063418,37.2681435613984,-46.09641348412156,-38.52616196351797
168,168.868008521508,145.6567902895179,153.75182163872958,201.32206569255422,177.98744289545252,125.83132867126105,84.85013772386556,-103.3611774127833,-85.20526738086056
169,98.70839278381091,86.65500046784237,89.94091919030055,116.3966927635637,103.21521518538064,72.47185533331577,48.31709756900705,-58.315190605465375,-47.94608964221109
170,105.251358040225,90.56869465719943,94.71901431729569,122.3600469684111,107.85456355592606,75.64538475815938,50.28773243038148,-60.889653355740684,-50.14983392901581
171,132.1192158206609,118.88121279291387,123.06914037122681,159.3729902989573,140.1418893200952,99.08880629361308,69.14511539234027,-84.15873640470342,-69.4039082514219
172,105.04070117423854,91.17678980702982,94.88007398551926,122.61641592427416,107.33294946123884,75.36882879288078,49.8915055410933,-60.321978307233096,-49.50942855771703
173,94.09625799529854,90.25008754497571,93.64258335549779,125.11000152636788,109.78131327509983,77.0583578613732,51.49039582384414,-63.758914080620485,-52.60395268471922
174,68.50845400057622,66.80075199655754,70.91280073702471,91.87320502351311,81.84059970844648,61.2437378623521,41.869545512540306,-50.84562636572168,-43.745911128168515
175,129.57373034038426,112.85097752723733,117.83768287180591,153.17240283127686,134.6316409507332,94.79726976958148,62.865357803934316,-77.54987793232912,-63.64378334518246
176,114.20157770419765,99.10687011938465,103.16169889788256,143.27565080903577,126.08536868779657,90.13669029857995,59.687687808727134,-73.18110102691223,-60.62080054215808
177,126.58404843516699,108.83843558359432,112.62774892888497,145.53831235454788,127.37134460775522,89.16384408114035,58.98377581802442,-71.16718377288616,-58.24314035052241
178,113.34700905683121,100.42761147693362,104.79384623632878,136.39728606972892,120.21708989258065,84.23852852436737,55.75468370370859,-68.21723622039214,-55.82707026508903
179,109.69971288947559,95.98068785354359,99.44614058542373,129.08892597944782,114.41162595777135,80.30152097201449,53.15704504023955,-64.21148179105637,-53.071440067642726
180,122.08485130964533,107.9464028235842,114.54158915735287,148.88137857310477,132.16130546578881,93.43397779723824,62.263896580743534,-75.66892763401269,-64.64565094960784
181,146.71463364586683,128.52285182818798,132.9890069643829,172.38209165444763,151.59023462628983,106.62713987896177,70.58693069289274,-86.1126044042993,-70.83543907135255
182,90.60146808402986,79.68309166355094,83.29414911367166,110.97691805234332,97.82095170394224,68.88467595682845,46.11735884176397,-55.989925475192116,-50.67530010788269
183,34.17041763572226,36.313353850295876,38.15075676223816,52.00007276314357,49.366823524010144,47.614485103590354,40.54349050979095,-52.58319073100707,-49.77178250399607
